x_m,fe_mode1_uz,theory_mode1,fe_mode2_uy,theory_mode2,fe_mode3_uz,theory_mode3,fe_mode4_uz,theory_mode4
0.055,0.022911407493943513,0.023234118679127502,0.023031064139715278,0.023234118679127502,0.19993862427827452,0.20267934622729278,0.5218567895088904,0.5286032631740022
0.05625,0.023965238445644268,0.02429786996147143,0.024094011447304445,0.02429786996147143,0.20884046547761065,0.21165357237339377,0.543526118016341,0.5503886703453934
0.0575,0.0250495576935141,0.025385131435955,0.025173573734582826,0.025385131435955,0.21796432913100675,0.2207987573594833,0.5655499380344207,0.5724449065697178
0.05875,0.026150495087888196,0.02649587690428934,0.02628361302375529,0.02649587690428934,0.22720877871142517,0.2301129179835555,0.5877606959042798,0.59475868599501
0.06,0.02728188457760826,0.027630079602323443,0.027410211698157785,0.027630079602323443,0.236669764951307,0.23959403439996907,0.6102920419602902,0.6173165676349102
0.06125,0.028429851102853038,0.02878771220068821,0.028567214147631338,0.02878771220068821,0.2462487293835997,0.24924005055746556,0.6329914296792943,0.6401049634650118
0.0625,0.029608177611688498,0.029968746805456026,0.02974071861122191,0.029968746805456026,0.25603905870769456,0.2590488746450408,0.6559755300779366,0.6631101466077798
0.06375,0.03080306267347871,0.03117315495881201,0.030944547779535047,0.03117315495881201,0.26594402576007276,0.2690183795455683,0.6791083789792935,0.6863182596011084
0.065,0.03202823043021805,0.03240090763974024,0.03216489751504288,0.03240090763974024,0.2760550637803221,0.27914640329708107,0.7024894606661171,0.7097153227455375
0.06625,0.03326993082262421,0.033651975264722744,0.03341546276509046,0.033651975264722744,0.28627762069407536,0.2894307495616104,0.7259993028512233,0.7332872425251016
0.0675,0.03454180227340405,0.03492632768845261,0.03468250064969315,0.03492632768845261,0.2967005305385186,0.29986918810147645,0.7497218289957428,0.757019820096736
0.06875,0.03583016128832046,0.03622393420456016,0.03597967918878653,0.03622393420456016,0.3072319634303668,0.31045945526293295,0.7735525877759284,0.7808987598431303
0.07,0.037148668015206394,0.03754476354635272,0.037293298993390976,0.03754476354635272,0.3179574695466058,0.3211992544670582,0.7975587376652198,0.8049096779838717
0.07125,0.03848357471089107,0.038888783887568334,0.038636984314834866,0.038888783887568334,0.32878826937295036,0.3320862567077839,0.8216527162011038,0.8290381112396984
0.0725,0.03984852644532143,0.04025596284314259,0.039997036458144,0.04025596284314259,0.3398073201270647,0.3431181010569585,0.8458845003085316,0.8532695255446381
0.07375,0.04122985440840741,0.04164626746998856,0.041386991859830226,0.04164626746998856,0.3509281819930306,0.3542923951763326,0.8701829157066466,0.8775893248007836
0.075,0.04264115243770906,0.043059664267791176,0.04279341947966834,0.043059664267791176,0.36223128748686784,0.3656067158363545,0.8945817193762995,0.9019828596704392
0.07625,0.044068776181274,0.044496119179813776,0.04422968502884196,0.044496119179813776,0.37363269007079863,0.3770586094416659,0.9190266927319648,0.9264354364003323
0.0775,0.045526284387572696,0.04595559759371959,0.04568219821602026,0.04595559759371959,0.38520965910019384,0.38864559256318343,0.9435342158891152,0.9509323256725819
0.07875,0.04700005137251166,0.04743806434240472,0.047164509589158195,0.04743806434240472,0.39688152336526616,0.4003651524766477,0.9680665079933004,0.9754587714770877
0.08,0.04850361274660721,0.04894348370484647,0.048663112415175014,0.04894348370484647,0.4087225632426758,0.41221474770752686,0.9926231144574252,0.9999999999999999
0.08125,0.05002338572015128,0.050471819406963325,0.050191403959366505,0.050471819406963325,0.420654839702646,0.42419180858215466,1.0171832187647099,1.0245412285229123
0.0825,0.05157286027626321,0.05202303462248958,0.051735868512848726,0.05202303462248958,0.43274942584342097,0.43629373778498337,1.0417294878376346,1.0490676743274179
0.08375,0.05313851018467832,0.05359709197386231,0.0533099426678901,0.05359709197386231,0.4449318904139017,0.4485179109218306,1.0662582400392708,1.0735645635996673
0.085,0.05473375390699208,0.05519395353312195,0.054900164616692705,0.05519395353312195,0.45726968219615705,0.4608616770889996,1.0907355495750561,1.0980171403295604
0.08625,0.05634511649164895,0.056813580822826726,0.05651985699583838,0.056813580822826726,0.46969124695855985,0.4733223594481478,1.11517389310347,1.122410675199216
0.0875,0.05798596220323478,0.058455934816979194,0.05815568217822866,0.058455934816979194,0.4822617843094756,0.4858972558067781,1.139522087228868,1.1467304744553617
0.08875,0.059642907576599166,0.06012097594196686,0.05982087262601053,0.06012097594196686,0.49491195922419545,0.4985836392042309,1.163811035231364,1.170961888760301
0.09,0.06132919541943968,0.06180866407751584,0.061502125551156535,0.06180866407751584,0.5077039688057005,0.511378758503045,1.1879721180820226,1.1950903220161282
